num views,num rows,num channels,batch size,peak memory (GB),avail memory (GB),elapsed time0 (sec),elapsed time1 (sec)
800,800,50,250,3.055,40.106,5.1,5.1
800,800,50,500,5.856,40.106,4.7,4.7
800,800,50,800,10.890,40.106,5.8,5.8
800,800,100,100,2.997,40.106,11.3,11.3
800,800,100,250,4.874,40.106,6.9,6.9
800,800,100,500,8.677,40.106,6.7,6.7
800,800,100,800,11.628,40.106,7.8,7.8
800,800,250,100,4.918,40.106,15.1,15.1
800,800,250,250,6.788,40.106,11.3,11.3
800,800,250,500,10.693,40.106,10.6,10.6
800,800,250,800,13.660,40.106,11.9,11.9
800,800,500,100,8.501,40.106,33.8,33.8
800,800,500,250,10.294,40.106,27.4,27.4
800,800,500,500,13.920,40.106,25.8,25.8
800,800,500,800,17.519,40.106,27.0,27.0
800,800,800,100,11.448,40.106,75.4,75.4
800,800,800,250,13.340,40.106,73.1,73.1
800,800,800,500,17.326,40.106,65.3,65.3
800,800,800,800,21.151,40.106,71.9,71.9
800,800,1250,100,17.891,40.106,176.6,176.6
800,800,1250,250,18.494,40.106,176.6,176.6
800,800,1250,500,22.822,40.106,153.5,153.5
800,800,1250,800,27.078,40.106,166.0,166.0
800,1250,50,100,2.627,40.106,9.5,9.5
800,1250,50,250,4.432,40.106,5.6,5.6
800,1250,50,500,8.418,40.106,5.0,5.0
800,1250,50,800,15.918,40.106,6.2,6.2
800,1250,100,100,4.431,40.106,12.7,12.7
800,1250,100,250,7.114,40.106,8.0,8.0
800,1250,100,500,12.552,40.106,7.5,7.5
800,1250,100,800,17.412,40.106,8.8,8.8
800,1250,250,100,7.432,40.106,19.1,19.1
800,1250,250,250,10.103,40.106,14.8,14.8
800,1250,250,500,15.700,40.106,13.9,13.9
800,1250,250,800,20.588,40.106,15.4,15.4
800,1250,500,100,13.057,40.106,49.9,49.9
800,1250,500,250,15.633,40.106,41.5,41.5
800,1250,500,500,20.849,40.106,39.2,39.2
800,1250,500,800,26.616,40.106,39.8,39.8
800,1250,800,100,17.885,40.106,115.8,115.8
800,1250,800,250,20.365,40.106,99.0,99.0
800,1250,800,500,26.119,40.106,93.2,93.2
800,1250,800,800,32.289,40.106,96.1,96.1
800,1250,1250,100,27.949,40.106,268.8,268.8
800,1250,1250,250,28.256,40.106,231.3,231.3
800,1250,1250,500,32.833,40.106,241.5,241.5
800,1250,1250,800,33.732,40.106,250.6,250.6
1250,50,50,100,0.213,40.106,12.3,12.3
1250,50,50,250,0.417,40.106,5.2,5.2
1250,50,50,500,0.789,40.106,8.8,8.8
1250,50,50,800,0.789,40.106,7.2,7.2
1250,50,100,100,0.336,40.106,17.1,17.1
1250,50,100,250,0.707,40.106,6.8,6.8
1250,50,100,500,1.152,40.106,11.1,11.1
1250,50,100,800,1.152,40.106,11.0,11.0
1250,50,250,100,0.482,40.106,15.7,15.7
1250,50,250,250,0.743,40.106,7.1,7.1
1250,50,250,500,1.452,40.106,11.5,11.5
1250,50,250,800,1.452,40.106,11.0,11.0
1250,50,500,100,0.842,40.106,17.8,17.8
1250,50,500,250,1.036,40.106,8.2,8.2
1250,50,500,500,1.516,40.106,13.0,13.0
1250,50,500,800,1.586,40.106,12.3,12.3
1250,50,800,100,1.183,40.106,26.3,26.3
1250,50,800,250,1.362,40.106,14.9,14.9
1250,50,800,500,1.867,40.106,22.1,22.1
1250,50,800,800,1.893,40.106,21.9,21.9
1250,50,1250,100,1.779,40.106,39.5,39.5
1250,50,1250,250,1.909,40.106,24.2,24.2
1250,50,1250,500,2.575,40.106,33.3,33.3
1250,50,1250,800,2.575,40.106,34.2,34.2
1250,100,50,100,0.371,40.106,12.4,12.4
1250,100,50,250,1.018,40.106,5.6,5.6
1250,100,50,500,1.569,40.106,8.0,8.0
1250,100,50,800,1.569,40.106,6.5,6.5
1250,100,100,100,0.615,40.106,16.0,16.0
1250,100,100,250,1.457,40.106,7.5,7.5
1250,100,100,500,1.733,40.106,11.6,11.6
1250,100,100,800,1.733,40.106,10.4,10.4
1250,100,250,100,0.899,40.106,15.5,15.5
1250,100,250,250,1.671,40.106,7.7,7.7
1250,100,250,500,2.338,40.106,11.5,11.5
1250,100,250,800,2.338,40.106,10.4,10.4
1250,100,500,100,1.574,40.106,18.3,18.3
1250,100,500,250,2.507,40.106,11.5,11.5
1250,100,500,500,2.843,40.106,15.0,15.0
1250,100,500,800,2.843,40.106,13.3,13.3
1250,100,800,100,2.361,40.106,30.0,30.0
1250,100,800,250,2.905,40.106,23.6,23.6
1250,100,800,500,3.784,40.106,28.0,28.0
1250,100,800,800,3.784,40.106,24.7,24.7
1250,100,1250,100,3.548,40.106,48.4,48.4
1250,100,1250,250,4.128,40.106,45.5,45.5
1250,100,1250,500,4.365,40.106,47.6,47.6
1250,100,1250,800,4.625,40.106,41.6,41.6
1250,250,50,100,0.594,40.106,12.9,12.9
1250,250,50,250,1.163,40.106,5.3,5.3
1250,250,50,500,1.793,40.106,8.2,8.2
1250,250,50,800,1.818,40.106,6.7,6.7
1250,250,100,100,1.038,40.106,16.1,16.1
1250,250,100,250,1.874,40.106,7.0,7.0
1250,250,100,500,2.776,40.106,10.9,10.9
1250,250,100,800,2.776,40.106,10.1,10.1
1250,250,250,100,1.890,40.106,16.5,16.5
1250,250,250,250,2.764,40.106,8.7,8.7
1250,250,250,500,3.686,40.106,12.7,12.7
1250,250,250,800,3.686,40.106,11.6,11.6
1250,250,500,100,3.566,40.106,25.4,25.4
1250,250,500,250,4.410,40.106,16.4,16.4
1250,250,500,500,5.182,40.106,19.8,19.8
1250,250,500,800,5.523,40.106,18.8,18.8
1250,250,800,100,5.666,40.106,47.7,47.7
1250,250,800,250,5.842,40.106,33.9,33.9
1250,250,800,500,6.777,40.106,39.0,39.0
1250,250,800,800,6.973,40.106,37.9,37.9
1250,250,1250,100,8.857,40.106,92.0,92.0
1250,250,1250,250,8.857,40.106,73.1,73.1
1250,250,1250,500,9.334,40.106,77.3,77.3
1250,250,1250,800,9.659,40.106,75.8,75.8
1250,500,50,100,1.191,40.106,12.7,12.7
1250,500,50,250,2.312,40.106,5.3,5.3
1250,500,50,500,3.609,40.106,8.2,8.2
1250,500,50,800,3.641,40.106,6.7,6.7
1250,500,100,100,2.075,40.106,16.3,16.3
1250,500,100,250,3.748,40.106,7.3,7.3
1250,500,100,500,5.568,40.106,11.2,11.2
1250,500,100,800,5.568,40.106,10.3,10.3
1250,500,250,100,3.779,40.106,19.1,19.1
1250,500,250,250,5.528,40.106,11.1,11.1
1250,500,250,500,7.371,40.106,14.8,14.8
1250,500,250,800,7.371,40.106,13.9,13.9
1250,500,500,100,7.080,40.106,35.2,35.2
1250,500,500,250,8.586,40.106,26.0,26.0
1250,500,500,500,10.363,40.106,28.7,28.7
1250,500,500,800,10.826,40.106,27.6,27.6
1250,500,800,100,11.180,40.106,74.9,74.9
1250,500,800,250,11.551,40.106,58.7,58.7
1250,500,800,500,13.549,40.106,62.2,62.2
1250,500,800,800,13.668,40.106,60.9,60.9
1250,500,1250,100,17.471,40.106,156.3,156.3
1250,500,1250,250,17.471,40.106,131.3,131.3
1250,500,1250,500,18.472,40.106,134.7,134.7
1250,500,1250,800,19.101,40.106,130.5,130.5
1250,800,50,100,2.005,40.106,12.8,12.8
1250,800,50,250,3.957,40.106,5.6,5.6
1250,800,50,500,6.225,40.106,8.4,8.4
1250,800,50,800,6.307,40.106,6.9,6.9
1250,800,100,100,3.446,40.106,16.6,16.6
1250,800,100,250,6.399,40.106,7.8,7.8
1250,800,100,500,9.580,40.106,11.8,11.8
1250,800,100,800,9.580,40.106,11.2,11.2
1250,800,250,100,6.130,40.106,22.4,22.4
1250,800,250,250,9.247,40.106,14.4,14.4
1250,800,250,500,12.465,40.106,17.7,17.7
1250,800,250,800,12.465,40.106,16.8,16.8
1250,800,500,100,11.177,40.106,49.0,49.0
1250,800,500,250,13.968,40.106,39.1,39.1
1250,800,500,500,17.179,40.106,41.2,41.2
1250,800,500,800,17.501,40.106,40.2,40.2
1250,800,800,100,17.885,40.106,109.1,109.1
1250,800,800,250,18.859,40.106,93.3,93.3
1250,800,800,500,22.119,40.106,96.1,96.1
1250,800,800,800,22.351,40.106,99.2,99.2
1250,800,1250,100,27.949,40.106,235.7,235.7
1250,800,1250,250,27.949,40.106,216.2,216.2
1250,800,1250,500,28.953,40.106,234.0,234.0
1250,800,1250,800,30.391,40.106,218.3,218.3
1250,1250,50,100,2.978,40.106,13.6,13.6
1250,1250,50,250,5.764,40.106,5.9,5.9
1250,1250,50,500,8.963,40.106,8.9,8.9
1250,1250,50,800,8.963,40.106,7.3,7.3
1250,1250,100,100,5.187,40.106,18.7,18.7
1250,1250,100,250,9.370,40.106,9.1,9.1
1250,1250,100,500,13.921,40.106,13.0,13.0
1250,1250,100,800,13.921,40.106,12.1,12.1
1250,1250,250,100,9.334,40.106,28.6,28.6
1250,1250,250,250,13.818,40.106,19.9,19.9
1250,1250,250,500,18.426,40.106,23.2,23.2
1250,1250,250,800,18.426,40.106,22.2,22.2
1250,1250,500,100,17.464,40.106,71.7,71.7
1250,1250,500,250,21.262,40.106,60.2,60.2
1250,1250,500,500,25.718,40.106,61.6,61.6
1250,1250,500,800,26.581,40.106,60.2,60.2
1250,1250,800,100,27.943,40.106,161.5,161.5
1250,1250,800,250,28.717,40.106,141.8,141.8
1250,1250,800,500,31.460,40.106,156.0,156.0
1250,1250,800,800,32.898,40.106,138.4,138.4
